ID,SPECIES,TIMEad,HOUR,KG_HR,DAYS,KG_HR_DAY
11,DHPA,8:40:00,8.67,0.054,55,0.000982
11,DHPA,8:45:00,8.75,0,55,0.000000
11,DHPA,8:50:00,8.83,0,55,0.000000
11,DHPA,8:55:00,8.92,0,55,0.000000
11,DHPA,9:00:00,9.00,0,55,0.000000
11,DHPA,9:05:00,9.08,0,55,0.000000
11,DHPA,9:10:00,9.17,0,55,0.000000
11,DHPA,9:15:00,9.25,0,55,0.000000
11,DHPA,9:20:00,9.33,0,55,0.000000
11,DHPA,9:25:00,9.42,0.0144,55,0.000262
11,DHPA,9:30:00,9.50,0,41,0.000000
11,DHPA,9:35:00,9.58,0,41,0.000000
11,DHPA,9:40:00,9.67,0,41,0.000000
11,DHPA,9:45:00,9.75,0,41,0.000000
11,DHPA,9:50:00,9.83,0,41,0.000000
11,DHPA,9:55:00,9.92,0,41,0.000000
11,DHPA,10:00:00,10.00,0,41,0.000000
11,DHPA,10:05:00,10.08,0,41,0.000000
11,DHPA,10:10:00,10.17,0,41,0.000000
11,DHPA,10:15:00,10.25,0,41,0.000000
11,DHPA,10:20:00,10.33,0,41,0.000000
11,DHPA,10:25:00,10.42,0,41,0.000000
11,DHPA,10:30:00,10.50,0,41,0.000000
11,DHPA,10:35:00,10.58,0,41,0.000000
11,DHPA,10:40:00,10.67,0,41,0.000000
11,DHPA,10:45:00,10.75,0,41,0.000000
11,DHPA,10:50:00,10.83,0,41,0.000000
11,DHPA,10:55:00,10.92,0,41,0.000000
11,DHPA,11:00:00,11.00,0,15,0.000000
11,DHPA,11:05:00,11.08,0,15,0.000000
11,DHPA,11:10:00,11.17,0,15,0.000000
11,DHPA,11:15:00,11.25,0,15,0.000000
11,DHPA,11:20:00,11.33,0,15,0.000000
11,DHPA,11:25:00,11.42,0,15,0.000000
11,DHPA,11:30:00,11.50,0,15,0.000000
11,DHPA,11:35:00,11.58,0,15,0.000000
11,DHPA,11:40:00,11.67,0,15,0.000000
11,DHPA,11:45:00,11.75,0,15,0.000000
11,DHPA,11:50:00,11.83,0,15,0.000000
11,DHPA,11:55:00,11.92,0,15,0.000000
11,DHPA,12:00:00,12.00,0,0,0.000000
12,WBPA,0:00:00,0.00,0,0,0.000000
12,WBPA,0:05:00,0.08,0,0,0.000000
12,WBPA,0:10:00,0.17,0,0,0.000000
12,WBPA,0:15:00,0.25,0,0,0.000000
12,WBPA,0:20:00,0.33,0,0,0.000000
12,WBPA,0:25:00,0.42,0,0,0.000000
12,WBPA,0:30:00,0.50,0,79,0.000000
12,WBPA,0:35:00,0.58,0,79,0.000000
12,WBPA,0:40:00,0.67,0,79,0.000000
12,WBPA,0:45:00,0.75,0,79,0.000000
12,WBPA,0:50:00,0.83,0.129166667,79,0.001635
12,WBPA,0:55:00,0.92,0.11625,79,0.001472
12,WBPA,1:00:00,1.00,0.090416667,79,0.001145
12,WBPA,1:05:00,1.08,0.051666667,79,0.000654
12,WBPA,1:10:00,1.17,0.167916667,79,0.002126
12,WBPA,1:15:00,1.25,0.167916667,79,0.002126
12,WBPA,1:20:00,1.33,0.0775,79,0.000981
12,WBPA,1:25:00,1.42,0.103333333,79,0.001308
12,WBPA,1:30:00,1.50,0.258333333,79,0.003270
12,WBPA,1:35:00,1.58,0.142083333,79,0.001799
12,WBPA,1:40:00,1.67,0.2325,79,0.002943
12,WBPA,1:45:00,1.75,0.090416667,79,0.001145
12,WBPA,1:50:00,1.83,0,79,0.000000
12,WBPA,1:55:00,1.92,0,79,0.000000
12,WBPA,2:00:00,2.00,0,79,0.000000
12,WBPA,2:05:00,2.08,0,79,0.000000
12,WBPA,2:10:00,2.17,0,79,0.000000
12,WBPA,2:15:00,2.25,0,79,0.000000
12,WBPA,2:20:00,2.33,0,79,0.000000
12,WBPA,2:25:00,2.42,0,79,0.000000
12,WBPA,2:30:00,2.50,0,29,0.000000
12,WBPA,2:35:00,2.58,0,29,0.000000
12,WBPA,2:40:00,2.67,0,29,0.000000
12,WBPA,2:45:00,2.75,0,29,0.000000
12,WBPA,2:50:00,2.83,0,29,0.000000
12,WBPA,2:55:00,2.92,0.031,29,0.001069
12,WBPA,3:00:00,3.00,0.062,27,0.002296
12,WBPA,3:05:00,3.08,0,27,0.000000
12,WBPA,3:10:00,3.17,0,27,0.000000
12,WBPA,3:15:00,3.25,0,27,0.000000
12,WBPA,3:20:00,3.33,0,27,0.000000
12,WBPA,3:25:00,3.42,0,27,0.000000
12,WBPA,3:30:00,3.50,0,27,0.000000
12,WBPA,3:35:00,3.58,0,27,0.000000
12,WBPA,3:40:00,3.67,0,27,0.000000
12,WBPA,3:45:00,3.75,0,27,0.000000
12,WBPA,3:50:00,3.83,0,27,0.000000
12,WBPA,3:55:00,3.92,0,27,0.000000
12,WBPA,4:00:00,4.00,0,27,0.000000
12,WBPA,4:05:00,4.08,0,27,0.000000
12,WBPA,4:10:00,4.17,0,27,0.000000
12,WBPA,4:15:00,4.25,0,27,0.000000
12,WBPA,4:20:00,4.33,0,27,0.000000
12,WBPA,4:25:00,4.42,0,27,0.000000
12,WBPA,4:30:00,4.50,0,56,0.000000
12,WBPA,4:35:00,4.58,0,56,0.000000
12,WBPA,4:40:00,4.67,0,56,0.000000
12,WBPA,4:45:00,4.75,0,56,0.000000
12,WBPA,4:50:00,4.83,0,56,0.000000
12,WBPA,4:55:00,4.92,0,56,0.000000
12,WBPA,5:00:00,5.00,0,56,0.000000
12,WBPA,5:05:00,5.08,0,56,0.000000
12,WBPA,5:10:00,5.17,0,56,0.000000
12,WBPA,5:15:00,5.25,0,56,0.000000
12,WBPA,5:20:00,5.33,0,56,0.000000
12,WBPA,5:25:00,5.42,0,56,0.000000
12,WBPA,5:30:00,5.50,0,56,0.000000
12,WBPA,5:35:00,5.58,0,56,0.000000
12,WBPA,5:40:00,5.67,0,56,0.000000
12,WBPA,5:45:00,5.75,0,56,0.000000
12,WBPA,5:50:00,5.83,0,56,0.000000
12,WBPA,5:55:00,5.92,0,56,0.000000
12,WBPA,6:00:00,6.00,0,56,0.000000
12,WBPA,6:05:00,6.08,0,56,0.000000
12,WBPA,6:10:00,6.17,0,56,0.000000
12,WBPA,6:15:00,6.25,0,56,0.000000
12,WBPA,6:20:00,6.33,0,56,0.000000
12,WBPA,6:25:00,6.42,0,56,0.000000
12,WBPA,6:30:00,6.50,0,56,0.000000
12,WBPA,6:35:00,6.58,0,56,0.000000
12,WBPA,6:40:00,6.67,0,56,0.000000
12,WBPA,6:45:00,6.75,0,56,0.000000
12,WBPA,6:50:00,6.83,0,56,0.000000
12,WBPA,6:55:00,6.92,0,56,0.000000
12,WBPA,7:00:00,7.00,0,56,0.000000
12,WBPA,7:05:00,7.08,0,56,0.000000
12,WBPA,7:10:00,7.17,0,56,0.000000
12,WBPA,7:15:00,7.25,0,56,0.000000
12,WBPA,7:20:00,7.33,0,56,0.000000
12,WBPA,7:25:00,7.42,0,56,0.000000
12,WBPA,7:30:00,7.50,0,56,0.000000
12,WBPA,7:35:00,7.58,0,56,0.000000
12,WBPA,7:40:00,7.67,0,56,0.000000
12,WBPA,7:45:00,7.75,0,56,0.000000
12,WBPA,7:50:00,7.83,0,56,0.000000
12,WBPA,7:55:00,7.92,0,56,0.000000
12,WBPA,8:00:00,8.00,0,55,0.000000
12,WBPA,8:05:00,8.08,0,55,0.000000
12,WBPA,8:10:00,8.17,0,55,0.000000
12,WBPA,8:15:00,8.25,0,55,0.000000
12,WBPA,8:20:00,8.33,0,55,0.000000
12,WBPA,8:25:00,8.42,0,55,0.000000
12,WBPA,8:30:00,8.50,0,55,0.000000
12,WBPA,8:35:00,8.58,0,55,0.000000
12,WBPA,8:40:00,8.67,0,55,0.000000
12,WBPA,8:45:00,8.75,0,55,0.000000
12,WBPA,8:50:00,8.83,0,55,0.000000
12,WBPA,8:55:00,8.92,0,55,0.000000
12,WBPA,9:00:00,9.00,0,55,0.000000
12,WBPA,9:05:00,9.08,0,55,0.000000
12,WBPA,9:10:00,9.17,0,55,0.000000
12,WBPA,9:15:00,9.25,0,55,0.000000
12,WBPA,9:20:00,9.33,0,55,0.000000
12,WBPA,9:25:00,9.42,0,55,0.000000
12,WBPA,9:30:00,9.50,0,41,0.000000
12,WBPA,9:35:00,9.58,0,41,0.000000
12,WBPA,9:40:00,9.67,0,41,0.000000
12,WBPA,9:45:00,9.75,0,41,0.000000
12,WBPA,9:50:00,9.83,0,41,0.000000
12,WBPA,9:55:00,9.92,0,41,0.000000
12,WBPA,10:00:00,10.00,0,41,0.000000
12,WBPA,10:05:00,10.08,0,41,0.000000
12,WBPA,10:10:00,10.17,0,41,0.000000
12,WBPA,10:15:00,10.25,0,41,0.000000
12,WBPA,10:20:00,10.33,0,41,0.000000
12,WBPA,10:25:00,10.42,0,41,0.000000
12,WBPA,10:30:00,10.50,0,41,0.000000
12,WBPA,10:35:00,10.58,0,41,0.000000
12,WBPA,10:40:00,10.67,0,41,0.000000
12,WBPA,10:45:00,10.75,0,41,0.000000
12,WBPA,10:50:00,10.83,0,41,0.000000
12,WBPA,10:55:00,10.92,0,41,0.000000
12,WBPA,11:00:00,11.00,0,15,0.000000
12,WBPA,11:05:00,11.08,0,15,0.000000
12,WBPA,11:10:00,11.17,0,15,0.000000
12,WBPA,11:15:00,11.25,0,15,0.000000
12,WBPA,11:20:00,11.33,0,15,0.000000
12,WBPA,11:25:00,11.42,0,15,0.000000
12,WBPA,11:30:00,11.50,0,15,0.000000
12,WBPA,11:35:00,11.58,0,15,0.000000
12,WBPA,11:40:00,11.67,0,15,0.000000
12,WBPA,11:45:00,11.75,0,15,0.000000
12,WBPA,11:50:00,11.83,0,15,0.000000
12,WBPA,11:55:00,11.92,0,15,0.000000
12,WBPA,12:00:00,12.00,0,0,0.000000
13,DBPA,0:00:00,0.00,0,0,0.000000
13,DBPA,0:05:00,0.08,0,0,0.000000
13,DBPA,0:10:00,0.17,0,0,0.000000
13,DBPA,0:15:00,0.25,0,0,0.000000
13,DBPA,0:20:00,0.33,0,0,0.000000
13,DBPA,0:25:00,0.42,0,0,0.000000
13,DBPA,0:30:00,0.50,0,79,0.000000
13,DBPA,0:35:00,0.58,0,79,0.000000
13,DBPA,0:40:00,0.67,0,79,0.000000
13,DBPA,0:45:00,0.75,0,79,0.000000
13,DBPA,0:50:00,0.83,0,79,0.000000
13,DBPA,0:55:00,0.92,0,79,0.000000
13,DBPA,1:00:00,1.00,0,79,0.000000
13,DBPA,1:05:00,1.08,0,79,0.000000
13,DBPA,1:10:00,1.17,0,79,0.000000
13,DBPA,1:15:00,1.25,0,79,0.000000
13,DBPA,1:20:00,1.33,0,79,0.000000
13,DBPA,1:25:00,1.42,0,79,0.000000
13,DBPA,1:30:00,1.50,0,79,0.000000
13,DBPA,1:35:00,1.58,0,79,0.000000
13,DBPA,1:40:00,1.67,0,79,0.000000
13,DBPA,1:45:00,1.75,0,79,0.000000
13,DBPA,1:50:00,1.83,0,79,0.000000
13,DBPA,1:55:00,1.92,0,79,0.000000
13,DBPA,2:00:00,2.00,0,79,0.000000
13,DBPA,2:05:00,2.08,0,79,0.000000
13,DBPA,2:10:00,2.17,0,79,0.000000
13,DBPA,2:15:00,2.25,0,79,0.000000
13,DBPA,2:20:00,2.33,0,79,0.000000
13,DBPA,2:25:00,2.42,0,79,0.000000
13,DBPA,2:30:00,2.50,0,29,0.000000
13,DBPA,2:35:00,2.58,0,29,0.000000
13,DBPA,2:40:00,2.67,0,29,0.000000
13,DBPA,2:45:00,2.75,0,29,0.000000
13,DBPA,2:50:00,2.83,0,29,0.000000
13,DBPA,2:55:00,2.92,0,29,0.000000
13,DBPA,3:00:00,3.00,0,27,0.000000
13,DBPA,3:05:00,3.08,0,27,0.000000
13,DBPA,3:10:00,3.17,0,27,0.000000
13,DBPA,3:15:00,3.25,0,27,0.000000
13,DBPA,3:20:00,3.33,0,27,0.000000
13,DBPA,3:25:00,3.42,0,27,0.000000
13,DBPA,3:30:00,3.50,0,27,0.000000
13,DBPA,3:35:00,3.58,0,27,0.000000
13,DBPA,3:40:00,3.67,0,27,0.000000
13,DBPA,3:45:00,3.75,0,27,0.000000
13,DBPA,3:50:00,3.83,0,27,0.000000
13,DBPA,3:55:00,3.92,0,27,0.000000
13,DBPA,4:00:00,4.00,0,27,0.000000
13,DBPA,4:05:00,4.08,0,27,0.000000
13,DBPA,4:10:00,4.17,0,27,0.000000
13,DBPA,4:15:00,4.25,0,27,0.000000
13,DBPA,4:20:00,4.33,0,27,0.000000
13,DBPA,4:25:00,4.42,0,27,0.000000
13,DBPA,4:30:00,4.50,0,56,0.000000
13,DBPA,4:35:00,4.58,0,56,0.000000
13,DBPA,4:40:00,4.67,0.001083333,56,0.000019
13,DBPA,4:45:00,4.75,0,56,0.000000
13,DBPA,4:50:00,4.83,0,56,0.000000
13,DBPA,4:55:00,4.92,0,56,0.000000
13,DBPA,5:00:00,5.00,0,56,0.000000
13,DBPA,5:05:00,5.08,0,56,0.000000
13,DBPA,5:10:00,5.17,0.030333333,56,0.000542
13,DBPA,5:15:00,5.25,0.030333333,56,0.000542
13,DBPA,5:20:00,5.33,0,56,0.000000
13,DBPA,5:25:00,5.42,0,56,0.000000
13,DBPA,5:30:00,5.50,0,56,0.000000
13,DBPA,5:35:00,5.58,0,56,0.000000
13,DBPA,5:40:00,5.67,0,56,0.000000
13,DBPA,5:45:00,5.75,0,56,0.000000
13,DBPA,5:50:00,5.83,0,56,0.000000
13,DBPA,5:55:00,5.92,0,56,0.000000
13,DBPA,6:00:00,6.00,0,56,0.000000
13,DBPA,6:05:00,6.08,0,56,0.000000
13,DBPA,6:10:00,6.17,0,56,0.000000
13,DBPA,6:15:00,6.25,0,56,0.000000
13,DBPA,6:20:00,6.33,0,56,0.000000
13,DBPA,6:25:00,6.42,0,56,0.000000
13,DBPA,6:30:00,6.50,0,56,0.000000
13,DBPA,6:35:00,6.58,0,56,0.000000
13,DBPA,6:40:00,6.67,0,56,0.000000
13,DBPA,6:45:00,6.75,0.029791667,56,0.000532
13,DBPA,6:50:00,6.83,0,56,0.000000
13,DBPA,6:55:00,6.92,0,56,0.000000
13,DBPA,7:00:00,7.00,0,56,0.000000
13,DBPA,7:05:00,7.08,0,56,0.000000
13,DBPA,7:10:00,7.17,0,56,0.000000
13,DBPA,7:15:00,7.25,0.021666667,56,0.000387
13,DBPA,7:20:00,7.33,0.060125,56,0.001074
13,DBPA,7:25:00,7.42,0.036291667,56,0.000648
13,DBPA,7:30:00,7.50,0.00975,56,0.000174
13,DBPA,7:35:00,7.58,0,56,0.000000
13,DBPA,7:40:00,7.67,0.023833333,56,0.000426
13,DBPA,7:45:00,7.75,0.065,56,0.001161
13,DBPA,7:50:00,7.83,0,56,0.000000
13,DBPA,7:55:00,7.92,0,56,0.000000
13,DBPA,8:00:00,8.00,0,55,0.000000
13,DBPA,8:05:00,8.08,0,55,0.000000
13,DBPA,8:10:00,8.17,0,55,0.000000
13,DBPA,8:15:00,8.25,0,55,0.000000
13,DBPA,8:20:00,8.33,0,55,0.000000
13,DBPA,8:25:00,8.42,0,55,0.000000
13,DBPA,8:30:00,8.50,0,55,0.000000
13,DBPA,8:35:00,8.58,0,55,0.000000
13,DBPA,8:40:00,8.67,0,55,0.000000
13,DBPA,8:45:00,8.75,0,55,0.000000
13,DBPA,8:50:00,8.83,0,55,0.000000
13,DBPA,8:55:00,8.92,0,55,0.000000
13,DBPA,9:00:00,9.00,0,55,0.000000
13,DBPA,9:05:00,9.08,0,55,0.000000
13,DBPA,9:10:00,9.17,0,55,0.000000
13,DBPA,9:15:00,9.25,0,55,0.000000
13,DBPA,9:20:00,9.33,0,55,0.000000
13,DBPA,9:25:00,9.42,0,55,0.000000
13,DBPA,9:30:00,9.50,0,41,0.000000
13,DBPA,9:35:00,9.58,0,41,0.000000
13,DBPA,9:40:00,9.67,0,41,0.000000
13,DBPA,9:45:00,9.75,0,41,0.000000
13,DBPA,9:50:00,9.83,0,41,0.000000
13,DBPA,9:55:00,9.92,0,41,0.000000
13,DBPA,10:00:00,10.00,0,41,0.000000
13,DBPA,10:05:00,10.08,0,41,0.000000
13,DBPA,10:10:00,10.17,0,41,0.000000
13,DBPA,10:15:00,10.25,0,41,0.000000
13,DBPA,10:20:00,10.33,0,41,0.000000
13,DBPA,10:25:00,10.42,0,41,0.000000
13,DBPA,10:30:00,10.50,0,41,0.000000
13,DBPA,10:35:00,10.58,0,41,0.000000
13,DBPA,10:40:00,10.67,0,41,0.000000
13,DBPA,10:45:00,10.75,0,41,0.000000
13,DBPA,10:50:00,10.83,0,41,0.000000
13,DBPA,10:55:00,10.92,0,41,0.000000
13,DBPA,11:00:00,11.00,0,15,0.000000
13,DBPA,11:05:00,11.08,0,15,0.000000
13,DBPA,11:10:00,11.17,0,15,0.000000
13,DBPA,11:15:00,11.25,0,15,0.000000
13,DBPA,11:20:00,11.33,0,15,0.000000
13,DBPA,11:25:00,11.42,0,15,0.000000
13,DBPA,11:30:00,11.50,0,15,0.000000
13,DBPA,11:35:00,11.58,0,15,0.000000
13,DBPA,11:40:00,11.67,0,15,0.000000
13,DBPA,11:45:00,11.75,0,15,0.000000
13,DBPA,11:50:00,11.83,0,15,0.000000
13,DBPA,11:55:00,11.92,0,15,0.000000
13,DBPA,12:00:00,12.00,0,0,0.000000
